DateOnly,Pct_Change,Ticker
2025-06-20,,APP
2025-06-23,3.2953437903262994,APP
2025-06-24,4.197977741821113,APP
2025-06-25,-3.0559754084983126,APP
2025-06-26,2.553135987522026,APP
2025-06-27,-3.9343827737697623,APP
2025-06-30,4.8834525293849795,APP
2025-07-01,-3.8248356502651237,APP
2025-07-02,-0.20493701517803053,APP
2025-07-03,1.678575788225456,APP
2025-07-07,0.9834870645992977,APP
2025-07-08,-0.07246376811593791,APP
2025-07-09,2.317618632160978,APP
2025-07-10,-1.8200326268338785,APP
2025-07-11,-3.2397785237395116,APP
2025-07-14,6.207098601646521,APP
2025-07-15,-0.8260754402433013,APP
2025-07-16,0.7196307248452438,APP
2025-07-17,2.3291135806742247,APP
2025-07-18,0.1869241514275144,APP
2025-07-21,0.4691933306119944,APP
2025-07-22,-4.415985153007518,APP
2025-07-23,3.4628557477678568,APP
2025-07-24,-0.6020083688214384,APP
2025-07-25,1.1668645270165534,APP
2025-07-28,1.8728995804608406,APP
2025-07-29,-2.5150924054286983,APP
2025-07-30,0.46456119600077894,APP
2025-07-31,7.539020349700154,APP
2025-08-01,-2.9511129815852577,APP
